Date, QuestionsPerDay, AnsweredPercent, AvidUsers, TotalUsers, AnswerRatio,VisitsPerDay, Users200, Users2k, Users3k
"2014-05-19", 6.4, 88%, 199, 3671, 1.6, 8227, 199, 24, 20
