Date, QuestionsPerDay, AnsweredPercent, AvidUsers, TotalUsers, AnswerRatio,VisitsPerDay, Users200, Users2k, Users3k
"2014-05-19", 3.7, 98%, 490, 6000, 2.2, 6301, 490, 63, 40
