Date, QuestionsPerDay, AnsweredPercent, AvidUsers, TotalUsers, AnswerRatio,VisitsPerDay, Users200, Users2k, Users3k
"2014-05-19", 7.9, 92%, 165, 5135, 1.9, 5727, 165, 16, 8
