Date, QuestionsPerDay, AnsweredPercent, AvidUsers, TotalUsers, AnswerRatio,VisitsPerDay, Users200, Users2k, Users3k
"2014-05-19", 4.9, 99%, 153, 2348, 2.1, 2376, 153, 22, 13
