Date, QuestionsPerDay, AnsweredPercent, AvidUsers, TotalUsers, AnswerRatio,VisitsPerDay, Users200, Users2k, Users3k
"2014-05-19", 22.1, 100%, 390, 6240, 1.8, 11399, 390, 42, 24
