Date, QuestionsPerDay, AnsweredPercent, AvidUsers, TotalUsers, AnswerRatio,VisitsPerDay, Users200, Users2k, Users3k
"2014-05-19", 8.4, 85%, 349, 12967, 1.9, 7659, 349, 35, 24
